Date,Close,High,Low,Open,Volume
2000-10-18,0.5268466472625732,0.5411116395500395,0.5040227896864528,0.5112503554258764,1300123098
2000-10-19,0.5175266861915588,0.536165693012712,0.5137228725116104,0.5251343135514557,370421777
2000-10-20,0.5277979373931885,0.5302704520001124,0.5002190768303499,0.5131519049492459,244769410
2000-10-23,0.5306504368782043,0.5342641653825945,0.5211404424507646,0.5302703211174459,102493799
2000-10-24,0.5378779768943787,0.5432031751352204,0.525134314839235,0.532171795646912,126983281
2000-10-25,0.5306504368782043,0.5506206880341843,0.5306504368782043,0.5327428351140976,171947416
2000-10-26,0.5274165868759155,0.5344540648641182,0.525134104451057,0.5321715824392597,71078519
2000-10-27,0.5411115288734436,0.5475779403071985,0.5277977230803756,0.5287479852301673,97588635
2000-10-30,0.5340740084648132,0.5418717185754464,0.5283678288706304,0.5413015179681835,54500314
2000-10-31,0.5266565084457397,0.5359755501363064,0.5251342568368016,0.5331229205412052,62656383
2000-11-01,0.5325518250465393,0.5342641073356372,0.5230427530792997,0.5258953825267761,74071819
2000-11-02,0.5395894050598145,0.5411116568730677,0.5287481103052021,0.5340741758981349,63996380
2000-11-03,0.5348343849182129,0.541111634048062,0.531601639286448,0.5335030853825187,36221617
2000-11-06,0.5451055765151978,0.5487193599982657,0.5306505509861322,0.5354055492223385,55997801
2000-11-07,0.5534744262695312,0.5587996260248762,0.5439644286281156,0.5492895741818508,74754320
2000-11-08,0.560701847076416,0.5618431159824647,0.5519530040895217,0.5553757809772532,82701742
2000-11-09,0.5553756356239319,0.5629841833422767,0.5519528596320119,0.5587993872444105,63483273
2000-11-10,0.5603209137916565,0.5605118660481688,0.5534743837792778,0.5572781982583519,62085664
2000-11-13,0.5557567477226257,0.5637444908179562,0.5557567477226257,0.5610818917189814,61822799
2000-11-14,0.5715429782867432,0.572303209720393,0.5489092635434661,0.551761892971171,73650031
2000-11-15,0.5730645656585693,0.5934158588620837,0.5677393664313023,0.5715431808251868,100310895
2000-11-16,0.572303295135498,0.5804820445509824,0.5705919340297987,0.5802919595634075,49317465
2000-11-17,0.5686895847320557,0.5764881644222816,0.5671682001619947,0.5743957660488932,38350113
2000-11-20,0.5696407556533813,0.572493385533796,0.5616529583754702,0.566788071571373,21484659
2000-11-21,0.5654568672180176,0.571543110422703,0.56127201606082,0.570211864981473,24360153
2000-11-22,0.5704018473625183,0.5757269912801886,0.5620330671856967,0.5654568192172852,44211734
2000-11-23,0.5705919861793518,0.5781996141019226,0.5667881180164682,0.570401901174404,20850925
