Date,Close,High,Low,Open,Volume
2004-06-23,4.2483811378479,4.273080650198214,3.6432336630052227,3.7049833861070063,43574400
2004-06-24,4.139700889587402,4.3694099014058105,4.07548113039311,4.334829741154772,8887200
2004-06-25,3.9025826454162598,4.13723155200051,3.9001125998964294,4.077951872863617,6710000
2004-06-28,3.951982259750366,4.003851800775351,3.813662777014244,3.951982259750366,2270800
2004-06-29,4.050781726837158,4.124881676963367,3.9099924340442582,3.951982264448544,2112000
2004-06-30,3.9692721366882324,4.184161380972209,3.9593924259431192,4.050781752565672,2087600
2004-07-01,3.959392786026001,4.001382620515707,3.9272826631799083,3.9717425433587787,1754800
2004-07-02,4.1940412521362305,4.1940412521362305,3.964332197391886,3.9766824251869157,993200
2004-07-06,4.198981761932373,4.198981761932373,4.070542206735541,4.181691912408389,1216800
2004-07-07,4.0285515785217285,4.174280954601673,3.9643318135447214,4.174280954601673,1787600
2004-07-08,3.8877627849578857,4.028552088210685,3.8680028910121074,4.028552088210685,2179200
2004-07-09,4.050781726837158,4.092771557241444,3.927282281073141,3.9371622273120024,596800
2004-07-12,4.137231349945068,4.15699124202566,3.98903192378414,4.100181611183084,780800
2004-07-13,3.9717421531677246,4.1347613837329185,3.9717421531677246,4.1347613837329185,1674000
2004-07-14,3.865532636642456,3.964332101036214,3.8482427892626743,3.964332101036214,2366000
2004-07-15,3.7889630794525146,3.9025825803487773,3.6901633803151332,3.890232588512042,1806000
2004-07-16,3.951982259750366,4.050781722021526,3.6951034222888524,3.803782830787128,3278800
2004-07-19,3.9544525146484375,3.9939723016501127,3.9099926364932975,3.964332225842345,954800
2004-07-20,3.966801881790161,3.996441954686609,3.8358925413162175,3.9544521262325443,2245200
2004-07-21,2.8898866176605225,3.9766817440367963,2.72933745272912,3.9766817440367963,25415200
2004-07-22,3.206045389175415,3.255445354234514,2.7910874257970146,2.8528371465643976,9824800
2004-07-23,3.220865488052368,3.3344849858824754,3.149235820000116,3.1986355504574457,1674400
2004-07-26,3.2801454067230225,3.346835224430457,3.181345938515542,3.346835224430457,1286000
2004-07-27,3.24556565284729,3.3171953249116064,3.2356857062024367,3.304845332716412,751200
2004-07-28,3.208515167236328,3.265325028098832,3.112185761620626,3.22333520263069,1534800
2004-07-29,3.2011055946350098,3.297435245657028,3.198635549223972,3.210985540722666,908000
2004-07-30,3.21345591545105,3.2603856052876816,3.0998364060209456,3.201105922686719,815200
2004-08-02,3.1640563011169434,3.2307458877077564,3.1047763806893527,3.206045901233216,1297600
2004-08-03,2.996096611022949,3.233215558569358,2.961516681079504,3.1615858887666146,2944400
2004-08-04,2.9590466022491455,3.0010364325797894,2.9516367014721197,2.996096577247272,2746800
2004-08-05,2.6922881603240967,2.961517023467812,2.637948566988992,2.961517023467812,3030400
2004-08-06,2.6601781845092773,2.7169878167004393,2.6453581473187784,2.692287833235108,1797200
2004-08-09,2.7145180702209473,2.729338109043732,2.682408182402018,2.7046381228579324,1121600
2004-08-10,2.7169878482818604,2.7268677946715343,2.6873480091128386,2.7169878482818604,733200
2004-08-11,2.6231281757354736,2.704637790348651,2.6157182750133203,2.704637790348651,628400
2004-08-12,2.4675185680389404,2.650297668881128,2.4502287231247113,2.6478278592908597,1578000
2004-08-13,2.3687198162078857,2.482339335340123,2.339079972376416,2.4675192956461185,2496000
2004-08-16,2.400829553604126,2.4329394412736125,2.2229902663410175,2.3711897116530287,2171200
2004-08-17,2.709578037261963,2.7145178928424154,2.4403491947667506,2.4403491947667506,2968000
2004-08-18,2.951636791229248,3.0010365238391277,2.6379483124891334,2.692287900581748,1697600
2004-08-19,3.005976676940918,3.0257365703928403,2.8898871262434924,2.9516368521698766,1309600
2004-08-20,3.1121859550476074,3.2603851404196686,2.936816742356637,3.0874859730406876,4034800
2004-08-23,3.0874860286712646,3.198635478592132,3.05290610034981,3.136885758018707,1127600
2004-08-24,3.1541762351989746,3.1566460453084644,3.0677265213408034,3.112186401102894,1072400
2004-08-25,3.2011055946350098,3.22333553222136,3.087486096848717,3.1615858102843855,1200800
2004-08-26,3.1862857341766357,3.2109857185418686,3.164056030915736,3.2035758174549023,471200
2004-08-27,3.248035430908203,3.2628554685080355,3.1862857060958305,3.210985690243382,463600
2004-08-30,3.2529754638671875,3.2752054020916903,3.2258056702352964,3.2653254557204114,606000
2004-08-31,3.2109856605529785,3.2727353847943816,3.1368859443519934,3.2603853928348,874400
2004-09-01,3.2924954891204834,3.2924954891204834,3.250505655095613,3.2603856021863753,512800
2004-09-02,3.430814504623413,3.450574396044254,3.2801450380938943,3.2801450380938943,998800
2004-09-03,3.3962349891662598,3.443164678098963,3.3641251028200876,3.4332847311891035,924000
2004-09-07,3.317195415496826,3.398705036431842,3.30978527864345,3.398705036431842,1192000
2004-09-08,3.2702653408050537,3.2924952792312903,3.2480354023788167,3.2924952792312903,550000
2004-09-09,3.2529754638671875,3.2850853484629687,3.2035757320107936,3.2702653111277997,2529200
2004-09-10,3.5197343826293945,3.5320843749429054,3.2480354939582057,3.2480354939582057,2795200
2004-09-13,3.754383087158203,3.828482801393243,3.5567839277169297,3.5567839277169297,4345200
2004-09-14,3.9297525882720947,3.9742124670865717,3.704983619699375,3.7543833541840637,2052000
2004-09-15,4.035962104797363,4.233561038364803,3.877882722386902,3.932222546896203,4147200
2004-09-16,4.016201972961426,4.073011604099622,3.966802006946391,4.038431910556892,2518400
2004-09-17,3.8704726696014404,4.003851826754699,3.6654636073911906,4.001382252405769,4487600
2004-09-20,3.9544525146484375,3.9766824537260077,3.875412705088576,3.8902327429924597,597200
2004-09-21,4.040902137756348,4.174281298216463,3.9643321398771025,3.9643321398771025,2327200
2004-09-22,3.9692721366882324,4.026081769033387,3.9050526035059927,4.026081769033387,2076800
2004-09-23,3.8803529739379883,3.9692724987637167,3.8655329353554393,3.9692724987637167,1117600
2004-09-24,3.9618630409240723,4.161932041180726,3.902583119036421,3.9421029099238325,2796000
2004-09-27,3.850712776184082,3.9692721316530504,3.830952883605921,3.9519822845362844,1380000
2004-09-28,3.7049834728240967,3.838362868423504,3.6481738393079164,3.833423012949121,1862800
2004-09-29,3.890232563018799,3.9198724018988287,3.7173333851070414,3.7173333851070414,1700400
2004-09-30,3.8605926036834717,3.929752225579008,3.858122558298079,3.8902324416387017,4521200
2004-10-01,4.112532138824463,4.1446422639268325,3.83342355191943,3.8605933497398075,2613600
2004-10-04,4.166872024536133,4.406460809454045,4.090302019457649,4.236031421235335,3153200
2004-10-05,4.174281120300293,4.228621177267936,4.100181642215498,4.169341029464509,1360800
2004-10-06,4.260731220245361,4.260731220245361,4.0730119911096825,4.174281507061254,1433600
2004-10-07,4.569479942321777,4.648519520000067,4.349651058014904,4.421280498618462,5887200
2004-10-08,4.352121353149414,4.559600020890094,4.315071136765259,4.559600020890094,2528400
2004-10-11,4.4904398918151855,4.532429721924519,4.3471805545797535,4.357060265192717,1064800
2004-10-12,4.542309284210205,4.542309284210205,4.36447025896717,4.445979871092684,897200
2004-10-13,4.569479942321777,4.7497890377895065,4.547250002210628,4.594179928124504,1728000
2004-10-14,4.44351053237915,4.631229768877901,4.408930834194373,4.569480038626196,1047200
2004-10-15,4.441039562225342,4.505259324853226,4.347180199069484,4.46079945294831,946800
2004-10-18,4.5176100730896,4.520079647491537,4.359530457924036,4.421280182458691,692800
2004-10-19,4.502789497375488,4.5546595074772736,4.475619940763105,4.532429570449791,622400
2004-10-20,4.483030319213867,4.510200351263599,4.421280589001244,4.478090227729725,760800
2004-10-21,4.5447797775268555,4.61393964082808,4.45586049169731,4.487970142197113,721600
2004-10-22,4.297780513763428,4.589239274050903,4.260730775158559,4.569479382054107,1116800
2004-10-25,4.483030319213867,4.534900337571259,4.33483087248096,4.33483087248096,1056000
2004-10-26,4.557130336761475,4.557130336761475,4.394111084592052,4.4706806191290696,476800
2004-10-27,4.759669303894043,4.838708882956256,4.483030306063244,4.569480022329935,1922800
